pattern,count,before_round,after_round,round_delta,cumulative_delta_from_pattern_start
sequ,10,64248,64248,0,0
sequ,20,64934,64934,0,686
sequ,30,64934,65620,686,1372
sequ,40,65620,66313,693,2065
sequ,50,66313,66999,686,2751
sequ,60,67685,67685,0,3437
sequ,70,67685,68371,686,4123
sequ,80,68371,69057,686,4809
sequ,90,69743,69743,0,5495
sequ,100,69743,70429,686,6181
