pattern,count,before_round,after_round,round_delta,cumulative_delta_from_pattern_start
rand,10,71043,71043,0,686
rand,20,71043,71729,686,1372
rand,30,72415,72415,0,2058
rand,40,72415,73101,686,2744
rand,50,73787,73787,0,3430
rand,60,73787,74473,686,4116
rand,70,74473,75159,686,4802
rand,80,75845,75845,0,5488
rand,90,75845,76531,686,6174
rand,100,76531,77217,686,6860
