pattern,count,before_round,after_round,round_delta,cumulative_delta_from_pattern_start
sequ,10,64176,64176,0,0
sequ,20,64176,64862,686,686
sequ,30,64862,65548,686,1372
sequ,40,66241,66241,0,2065
sequ,50,66241,66927,686,2751
sequ,60,66927,67613,686,3437
sequ,70,67613,68299,686,4123
sequ,80,68299,68985,686,4809
sequ,90,69671,69671,0,5495
sequ,100,70357,70357,0,6181
