pattern,count,before_round,after_round,round_delta,cumulative_delta_from_pattern_start
rand,10,64247,64247,0,0
rand,20,64247,64933,686,686
rand,30,64933,65619,686,1372
rand,40,65619,66312,693,2065
rand,50,66312,66998,686,2751
rand,60,66998,67684,686,3437
rand,70,67684,68370,686,4123
rand,80,68370,69056,686,4809
rand,90,69742,69742,0,5495
rand,100,70428,70428,0,6181
